_id,Año,Entidad,Población,Sexo,Edad,Cantidad,Totales,Porcentaje,Tasa
4992,2015,CIUDAD DE MÉXICO,Población sin afiliación a servicio de salud,Total,5 a 9 años,117193,605859,0.193432795,
4993,2015,DURANGO,Población sin afiliación a servicio de salud,Total,5 a 9 años,23439,171205,0.136906048,
4994,2015,GUANAJUATO,Población sin afiliación a servicio de salud,Total,5 a 9 años,59786,558183,0.107108242,
4995,2015,GUERRERO,Población sin afiliación a servicio de salud,Total,5 a 9 años,38975,363235,0.107299682,
4996,2015,HIDALGO,Población sin afiliación a servicio de salud,Total,5 a 9 años,38590,275907,0.139865969,
4997,2015,JALISCO,Población sin afiliación a servicio de salud,Total,5 a 9 años,116471,730081,0.159531614,
4998,2015,MÉXICO,Población sin afiliación a servicio de salud,Total,5 a 9 años,255019,1455675,0.175189517,
4999,2015,MICHOACÁN,Población sin afiliación a servicio de salud,Total,5 a 9 años,96248,439427,0.219030692,
5000,2015,MORELOS,Población sin afiliación a servicio de salud,Total,5 a 9 años,20372,164416,0.123905216,
5001,2015,NAYARIT,Población sin afiliación a servicio de salud,Total,5 a 9 años,16262,113899,0.142775617,
5002,2015,NUEVO LEÓN,Población sin afiliación a servicio de salud,Total,5 a 9 años,41738,446965,0.093380913,
5003,2015,OAXACA,Población sin afiliación a servicio de salud,Total,5 a 9 años,49967,396224,0.126107959,
5004,2015,PUEBLA,Población sin afiliación a servicio de salud,Total,5 a 9 años,92000,605601,0.151915205,
5005,2015,QUERÉTARO,Población sin afiliación a servicio de salud,Total,5 a 9 años,18627,190305,0.097879719,
5006,2015,QUINTANA ROO,Población sin afiliación a servicio de salud,Total,5 a 9 años,20773,141421,0.146887662,
5007,2015,SAN LUIS POTOSÍ,Población sin afiliación a servicio de salud,Total,5 a 9 años,17090,256994,0.066499607,
5008,2015,SINALOA,Población sin afiliación a servicio de salud,Total,5 a 9 años,31719,269152,0.117847908,
5009,2015,SONORA,Población sin afiliación a servicio de salud,Total,5 a 9 años,29549,260548,0.113410965,
5010,2015,TABASCO,Población sin afiliación a servicio de salud,Total,5 a 9 años,25339,228739,0.110776912,
5011,2015,TAMAULIPAS,Población sin afiliación a servicio de salud,Total,5 a 9 años,40103,321016,0.124925237,
5012,2015,TLAXCALA,Población sin afiliación a servicio de salud,Total,5 a 9 años,16203,122721,0.132031193,
5013,2015,VERACRUZ,Población sin afiliación a servicio de salud,Total,5 a 9 años,120809,709342,0.170311359,
5014,2015,YUCATÁN,Población sin afiliación a servicio de salud,Total,5 a 9 años,17240,181581,0.094943854,
5015,2015,ZACATECAS,Población sin afiliación a servicio de salud,Total,5 a 9 años,15983,156829,0.101913549,
5016,2015,NACIONAL,Población sin afiliación a servicio de salud,Total,5 a 9 años,1551351,10997189,0.141067958,
5017,2015,AGUASCALIENTES,Población sin afiliación a servicio de salud,Total,10 a 14 años,14253,136077,0.104742168,
5018,2015,BAJA CALIFORNIA,Población sin afiliación a servicio de salud,Total,10 a 14 años,45735,306547,0.149194088,
5019,2015,BAJA CALIFORNIA SUR,Población sin afiliación a servicio de salud,Total,10 a 14 años,7439,64031,0.116178101,
5020,2015,CAMPECHE,Población sin afiliación a servicio de salud,Total,10 a 14 años,7525,81442,0.092397043,
5021,2015,CHIAPAS,Población sin afiliación a servicio de salud,Total,10 a 14 años,76136,567499,0.134160589,
5022,2015,CHIHUAHUA,Población sin afiliación a servicio de salud,Total,10 a 14 años,36142,344426,0.104934006,
5023,2015,COAHUILA,Población sin afiliación a servicio de salud,Total,10 a 14 años,37969,282065,0.134610817,
5024,2015,COLIMA,Población sin afiliación a servicio de salud,Total,10 a 14 años,6495,62980,0.103127977,
5025,2015,CIUDAD DE MÉXICO,Población sin afiliación a servicio de salud,Total,10 a 14 años,125979,631136,0.199606741,
5026,2015,DURANGO,Población sin afiliación a servicio de salud,Total,10 a 14 años,25017,170550,0.146684257,
5027,2015,GUANAJUATO,Población sin afiliación a servicio de salud,Total,10 a 14 años,66646,584593,0.114004102,
5028,2015,GUERRERO,Población sin afiliación a servicio de salud,Total,10 a 14 años,41218,371834,0.110850541,
5029,2015,HIDALGO,Población sin afiliación a servicio de salud,Total,10 a 14 años,38580,280973,0.137308567,
5030,2015,JALISCO,Población sin afiliación a servicio de salud,Total,10 a 14 años,127859,744894,0.171647241,
5031,2015,MÉXICO,Población sin afiliación a servicio de salud,Total,10 a 14 años,270299,1495243,0.180772624,
5032,2015,MICHOACÁN,Población sin afiliación a servicio de salud,Total,10 a 14 años,98860,441824,0.223754255,
5033,2015,MORELOS,Población sin afiliación a servicio de salud,Total,10 a 14 años,21220,169614,0.125107597,
5034,2015,NAYARIT,Población sin afiliación a servicio de salud,Total,10 a 14 años,15441,107470,0.143677305,
5035,2015,NUEVO LEÓN,Población sin afiliación a servicio de salud,Total,10 a 14 años,44071,449679,0.098005466,
5036,2015,OAXACA,Población sin afiliación a servicio de salud,Total,10 a 14 años,51814,404120,0.128214392,
5037,2015,PUEBLA,Población sin afiliación a servicio de salud,Total,10 a 14 años,96017,630145,0.152372867,
5038,2015,QUERÉTARO,Población sin afiliación a servicio de salud,Total,10 a 14 años,20380,191990,0.106151362,
5039,2015,QUINTANA ROO,Población sin afiliación a servicio de salud,Total,10 a 14 años,20940,132454,0.158092621,
5040,2015,SAN LUIS POTOSÍ,Población sin afiliación a servicio de salud,Total,10 a 14 años,20484,279458,0.073299029,
5041,2015,SINALOA,Población sin afiliación a servicio de salud,Total,10 a 14 años,33069,272512,0.121348785,
5042,2015,SONORA,Población sin afiliación a servicio de salud,Total,10 a 14 años,31281,265594,0.11777751,
5043,2015,TABASCO,Población sin afiliación a servicio de salud,Total,10 a 14 años,23825,224489,0.106129922,
5044,2015,TAMAULIPAS,Población sin afiliación a servicio de salud,Total,10 a 14 años,40082,314742,0.127348749,
5045,2015,TLAXCALA,Población sin afiliación a servicio de salud,Total,10 a 14 años,16285,126639,0.128593877,
5046,2015,VERACRUZ,Población sin afiliación a servicio de salud,Total,10 a 14 años,128021,751179,0.170426756,
5047,2015,YUCATÁN,Población sin afiliación a servicio de salud,Total,10 a 14 años,19328,188386,0.102597858,
5048,2015,ZACATECAS,Población sin afiliación a servicio de salud,Total,10 a 14 años,16180,153647,0.105306319,
5049,2015,NACIONAL,Población sin afiliación a servicio de salud,Total,10 a 14 años,1624590,11228232,0.144687962,
5050,2015,AGUASCALIENTES,Población sin afiliación a servicio de salud,Total,15 a 17 años,11052,76404,0.144652112,
5051,2015,BAJA CALIFORNIA,Población sin afiliación a servicio de salud,Total,15 a 17 años,30269,178323,0.169742546,
5052,2015,BAJA CALIFORNIA SUR,Población sin afiliación a servicio de salud,Total,15 a 17 años,4977,36877,0.134962172,
5053,2015,CAMPECHE,Población sin afiliación a servicio de salud,Total,15 a 17 años,5237,48222,0.108601883,
5054,2015,CHIAPAS,Población sin afiliación a servicio de salud,Total,15 a 17 años,50432,316977,0.159103026,
5055,2015,CHIHUAHUA,Población sin afiliación a servicio de salud,Total,15 a 17 años,22535,194023,0.116146024,
5056,2015,COAHUILA,Población sin afiliación a servicio de salud,Total,15 a 17 años,29385,163341,0.179899719,
5057,2015,COLIMA,Población sin afiliación a servicio de salud,Total,15 a 17 años,4088,35822,0.114119815,
5058,2015,CIUDAD DE MÉXICO,Población sin afiliación a servicio de salud,Total,15 a 17 años,78969,373399,0.211486908,
5059,2015,DURANGO,Población sin afiliación a servicio de salud,Total,15 a 17 años,17946,101939,0.176046459,
5060,2015,GUANAJUATO,Población sin afiliación a servicio de salud,Total,15 a 17 años,49618,339955,0.145954612,
5061,2015,GUERRERO,Población sin afiliación a servicio de salud,Total,15 a 17 años,28432,216974,0.131038742,
5062,2015,HIDALGO,Población sin afiliación a servicio de salud,Total,15 a 17 años,22607,153566,0.147213576,
5063,2015,JALISCO,Población sin afiliación a servicio de salud,Total,15 a 17 años,89963,427920,0.210233221,
5064,2015,MÉXICO,Población sin afiliación a servicio de salud,Total,15 a 17 años,173378,854057,0.203005186,
5065,2015,MICHOACÁN,Población sin afiliación a servicio de salud,Total,15 a 17 años,63626,254955,0.249557765,
5066,2015,MORELOS,Población sin afiliación a servicio de salud,Total,15 a 17 años,14276,101501,0.140648861,
5067,2015,NAYARIT,Población sin afiliación a servicio de salud,Total,15 a 17 años,9605,64197,0.149617583,
5068,2015,NUEVO LEÓN,Población sin afiliación a servicio de salud,Total,15 a 17 años,40681,266097,0.152880341,
5069,2015,OAXACA,Población sin afiliación a servicio de salud,Total,15 a 17 años,32390,225672,0.143526889,
5070,2015,PUEBLA,Población sin afiliación a servicio de salud,Total,15 a 17 años,61445,351373,0.174871148,
5071,2015,QUERÉTARO,Población sin afiliación a servicio de salud,Total,15 a 17 años,16756,112288,0.149223425,
5072,2015,QUINTANA ROO,Población sin afiliación a servicio de salud,Total,15 a 17 años,14904,76548,0.194701364,
5073,2015,SAN LUIS POTOSÍ,Población sin afiliación a servicio de salud,Total,15 a 17 años,14915,156449,0.095334582,
5074,2015,SINALOA,Población sin afiliación a servicio de salud,Total,15 a 17 años,23119,166143,0.139151213,
5075,2015,SONORA,Población sin afiliación a servicio de salud,Total,15 a 17 años,22072,157265,0.140349092,
5076,2015,TABASCO,Población sin afiliación a servicio de salud,Total,15 a 17 años,16201,125943,0.128637558,
5077,2015,TAMAULIPAS,Población sin afiliación a servicio de salud,Total,15 a 17 años,27141,181138,0.149836037,
5078,2015,TLAXCALA,Población sin afiliación a servicio de salud,Total,15 a 17 años,9858,71022,0.138802061,
5079,2015,VERACRUZ,Población sin afiliación a servicio de salud,Total,15 a 17 años,82891,435818,0.190196366,
5080,2015,YUCATÁN,Población sin afiliación a servicio de salud,Total,15 a 17 años,15402,111290,0.138395184,
5081,2015,ZACATECAS,Población sin afiliación a servicio de salud,Total,15 a 17 años,10498,87353,0.120179044,
5082,2015,NACIONAL,Población sin afiliación a servicio de salud,Total,15 a 17 años,1094668,6462851,0.169378499,
5083,2015,AGUASCALIENTES,Población sin afiliación a servicio de salud,Total,0 a 17 años,50003,465979,0.107307411,
5084,2015,BAJA CALIFORNIA,Población sin afiliación a servicio de salud,Total,0 a 17 años,177530,1065837,0.166563931,
5085,2015,BAJA CALIFORNIA SUR,Población sin afiliación a servicio de salud,Total,0 a 17 años,24210,226380,0.106944076,
5086,2015,CAMPECHE,Población sin afiliación a servicio de salud,Total,0 a 17 años,30433,293649,0.103637336,
5087,2015,CHIAPAS,Población sin afiliación a servicio de salud,Total,0 a 17 años,343954,2057412,0.167177989,
5088,2015,CHIHUAHUA,Población sin afiliación a servicio de salud,Total,0 a 17 años,130855,1194461,0.109551505,
5089,2015,COAHUILA,Población sin afiliación a servicio de salud,Total,0 a 17 años,133807,990477,0.135093495,
5090,2015,COLIMA,Población sin afiliación a servicio de salud,Total,0 a 17 años,21789,223365,0.097548855,
5091,2015,CIUDAD DE MÉXICO,Población sin afiliación a servicio de salud,Total,0 a 17 años,432694,2153371,0.200937971,
5092,2015,DURANGO,Población sin afiliación a servicio de salud,Total,0 a 17 años,93838,618129,0.151809736,
5093,2015,GUANAJUATO,Población sin afiliación a servicio de salud,Total,0 a 17 años,241764,2031102,0.11903095,
5094,2015,GUERRERO,Población sin afiliación a servicio de salud,Total,0 a 17 años,167562,1308193,0.128086605,
5095,2015,HIDALGO,Población sin afiliación a servicio de salud,Total,0 a 17 años,141054,957918,0.1472506,
5096,2015,JALISCO,Población sin afiliación a servicio de salud,Total,0 a 17 años,439952,2612241,0.168419376,
5097,2015,MÉXICO,Población sin afiliación a servicio de salud,Total,0 a 17 años,948613,5142882,0.184451636,
5098,2015,MICHOACÁN,Población sin afiliación a servicio de salud,Total,0 a 17 años,374229,1581852,0.236576494,
5099,2015,MORELOS,Población sin afiliación a servicio de salud,Total,0 a 17 años,78634,593089,0.132583811,
5100,2015,NAYARIT,Población sin afiliación a servicio de salud,Total,0 a 17 años,59600,400365,0.148864161,
5101,2015,NUEVO LEÓN,Población sin afiliación a servicio de salud,Total,0 a 17 años,166863,1594228,0.104666961,
5102,2015,OAXACA,Población sin afiliación a servicio de salud,Total,0 a 17 años,199927,1395254,0.143290756,
5103,2015,PUEBLA,Población sin afiliación a servicio de salud,Total,0 a 17 años,362337,2166945,0.167210981,
5104,2015,QUERÉTARO,Población sin afiliación a servicio de salud,Total,0 a 17 años,73759,677995,0.108789888,
5105,2015,QUINTANA ROO,Población sin afiliación a servicio de salud,Total,0 a 17 años,80391,486630,0.165199433,
5106,2015,SAN LUIS POTOSÍ,Población sin afiliación a servicio de salud,Total,0 a 17 años,72120,930303,0.07752313,
5107,2015,SINALOA,Población sin afiliación a servicio de salud,Total,0 a 17 años,119054,962306,0.123717404,
5108,2015,SONORA,Población sin afiliación a servicio de salud,Total,0 a 17 años,111362,935827,0.11899849,
5109,2015,TABASCO,Población sin afiliación a servicio de salud,Total,0 a 17 años,97511,806154,0.120958278,
5110,2015,TAMAULIPAS,Población sin afiliación a servicio de salud,Total,0 a 17 años,147816,1118475,0.132158519,
5111,2015,TLAXCALA,Población sin afiliación a servicio de salud,Total,0 a 17 años,60909,435014,0.140016183,
5112,2015,VERACRUZ,Población sin afiliación a servicio de salud,Total,0 a 17 años,482115,2582521,0.186683864,
5113,2015,YUCATÁN,Población sin afiliación a servicio de salud,Total,0 a 17 años,68940,652926,0.105586238,
5114,2015,ZACATECAS,Población sin afiliación a servicio de salud,Total,0 a 17 años,58565,553131,0.105879077,
5115,2015,NACIONAL,Población sin afiliación a servicio de salud,Total,0 a 17 años,5992190,39214411,0.152805814,
5116,2015,AGUASCALIENTES,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,6084,65071,0.093497872,
5117,2015,BAJA CALIFORNIA,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,25846,142279,0.181657167,
5118,2015,BAJA CALIFORNIA SUR,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,2467,30604,0.080610378,
5119,2015,CAMPECHE,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,4935,41689,0.11837655,
5120,2015,CHIAPAS,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,67926,294903,0.230333364,
5121,2015,CHIHUAHUA,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,18823,158272,0.118928174,
5122,2015,COAHUILA,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,16935,139896,0.121054212,
5123,2015,COLIMA,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,2700,31845,0.084785681,
5124,2015,CIUDAD DE MÉXICO,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,56644,277904,0.203825782,
5125,2015,DURANGO,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,14123,89052,0.158592732,
5126,2015,GUANAJUATO,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,31663,278494,0.113693652,
5127,2015,GUERRERO,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,29862,180447,0.165489036,
5128,2015,HIDALGO,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,20589,125038,0.164661943,
5129,2015,JALISCO,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,52589,358751,0.146589138,
5130,2015,MÉXICO,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,127696,678929,0.188084468,
5131,2015,MICHOACÁN,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,57718,227088,0.254165786,
5132,2015,MORELOS,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,11792,80137,0.147148009,
5133,2015,NAYARIT,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,9466,58506,0.161795371,
5134,2015,NUEVO LEÓN,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,20571,220162,0.093435743,
5135,2015,OAXACA,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,32855,186838,0.175847526,
5136,2015,PUEBLA,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,57147,293100,0.194974411,
5137,2015,QUERÉTARO,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,9211,93189,0.098842138,
5138,2015,QUINTANA ROO,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,11728,67656,0.173347523,
5139,2015,SAN LUIS POTOSÍ,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,9742,120260,0.081007816,
5140,2015,SINALOA,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,15643,130506,0.119864221,
5141,2015,SONORA,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,14508,126505,0.114683214,
5142,2015,TABASCO,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,16658,116592,0.142874297,
5143,2015,TAMAULIPAS,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,21153,153304,0.137980744,
5144,2015,TLAXCALA,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,9507,58491,0.162537826,
5145,2015,VERACRUZ,Población sin afiliación a servicio de salud,Hombre,0 a 4 años,76229,349819,0.217909833,
